star,client,source,company,ville,ecart,reponse_absente,reponse_negative,reponse_positive,date_annee,date_mois,date_jour,Commentaires_reduit
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.5,déçue déjà déçue auparavant qualité certains produits demandée si collections bas gamme n'étaient fabriquées grandes marques uniquement type ventes dernièrement article jamais livré devant partir entrepôts plus tard lendemain  décembre  janvier l'on m'annonce après plusieurs appels colis perdu entre dépôt poste deux mois d'attente commande n'aboutira jamais remboursement proposé sous  jours incroyable recommanderais plus jamais type site 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.5,cliente première heure jamais problèmes sauf lors commande one day couzon reçu commande plusieurs colis incomplète.de plus voulant retourner partie produits impossible imprimer bon retour réponse vp « problème technique » .bref envoient après insistance bon retour retourne.sauf jour reussi rembourser ni produits jamais reçus ni produits retournés.et malgré multiples appels mails. mois qu'ils baladent bref commandez plus site plus avant 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.4666666666666667,vente vin chateau giscours arnarquevente privée affiche magnum haut medoc giscours prix .€ prix vente privée € + frais port évidemment prix meme magnum meme année acheté directement place chateau € meme chose chateau giscours  magnum bref achetant vente privée paye plus chère directement chateau appelé vente privée poser question bout   min d'attente ..... réponse futnous prétendons être moins cherquant vais économies fini trop déçu vente privée trop plus jamais reprendra 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.4666666666666667,plus jamaisj'ai commande buffet  euros depuis octobre utilisant bon d'achat  euros reçu suite commande arrivée abîmée chaque vp signale retard livraison puis plus contacte disent qu'ils vont traiter demande rappeler m'ont jamais rappelé écrire dizaine mail aujourd hui remboursé bon d'achat valable jours n'ai besoin bon d'achat achèterai plus jamais principedonc garde  euros pendant   mois puis rembourse l'arnaque 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.4666666666666667,premier dernier achat plus jamais commanderais eux.j'ai commandé vans  décembre devais recevoir entre   devais être notifié bonne réception colis point relais cependant  décembre vois colis déjà point relais dis super prévenue n'est si grave problèmes commencent rends point relais m'annonce qu'il reçu fermé point relais vacances choses complètement débiles puisse magasin ouvert sauf n'était indiquée vente privée moment choix point relais contacte dise oui colis livrée maison sait où attendez énorme blague disent qu'ils vont ouvrir enquête retrouver sous  jours qu'ils contacteront devinez quoi n'ai contactée rappelle encore dit effet relance enquête contacter sous h pompon d'appel rappelle encore dit colis trouver vas revenir entrepôts allez devoir choisir remboursement intégrale commande livraison socolissimo sans ajout part j'accepte recevoir colis aujourd'hui  janvier mois plus tard vans ni d'appel commandez jamais 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.43333333333333335,plus plus nul cas retour annonce parfois qu'il n'ont reçu poste notifié date livraison 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.43333333333333335,site vente-privee.com loiiiiin plus être qu'il inscrite depuis  ans bonnes affaires serieux l'enseigne plus rdv.comme signalent nombreux internautes - prix moins chers tjs prendre temps comparer google - articles recus neufs produits retournés reconditionnés renvoyés si parle ventes high tech produits justement reconditionnés dernière expérience date jour blender chauffant senya reçu rapidement certes portant stigmates usages antèrieurs j'aurais droit encore  € cacahuètes dédommagements passer pilule disant grande enseigne soucieuse soigneuse image plutôt décevant 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.4,croyais cela m'arriverait bien si lit angel cerda commandé reçu moitié lit apres réclamation deux venus rechercher lit inutile dire appelé  regler souci final jattends remboursement depuis plus  semaines malgres relances vente privee site non professionel excellent service marketing vend reve bien problème reste absolument pitoyable sav dit soccuper final passe site devrait etre controler dgccrf pense qu'ils respectent regles vente ligne font publicite mensongère foutent fuyer 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3666666666666667,bonne cliente vente privée trop échaudée erreurs commande commandé chaussures pointure  vertes reçues  bleues délais livraison inacceptables dernière date commande produit beauté hygiène  mois reçues partiellement reste n'arrivera jamais rupture stock sais parce prend peine d'appeler service client € bon d'achat vont dédommager toutes dernières déceptions là trop trop récurrent vente privée terminé vaut peu d'économie frais livraison 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.1818181818181818,0.0,presque  mois après demande remboursement vue encore mauvaise expérience ventes privées service clients dépassé incompétent après l'achat d'une montre bout quelques mois fonctionnait plus garantie contre remboursement uniquement l'on souhait remplacer deux mois régler cette affaire début disaient c'était possible puis possible puis possible demandé devis montre peut être réparée magasin physique pièces finalement remboursé ensuite achat places cinéma  places fonctionne enfin code validation demande remboursement code défaillant qu'ils rembourse annulent code fonctionnel également service clients vraiment incompétent depuis demande remboursement réponse 
2,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3333333333333333,quelques années j'étais plutôt contente achats vp.depuis certain temps pense cela devient vraie arnaque lorsque l'on cherche références internet s'aperçoit prix souvent gonflés l'on peut facilement trouver prix voir plus bas ailleurs.ma dernière expérience chemise marque jules reçue portée bouloches sous bras odeur transpiration degeu renvoyée rapidement plus jamais d'achat vp 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3333333333333333,delai livraison non respecté ..... coutume 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3333333333333333,honte fausse promotion confirmation après passé m cliente dommage fini sites arnaque 
5,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3333333333333333,malgré plusieurs mauvais avis n'ai bien dire cette entreprise passé plusieurs commande lorsque marques préfère disponible n'ai jamais problème interlocuteur d'une courtoisie plus d'une grande aide aider démarches excellente entreprise tendance beaucoup recommandé amis famille 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3333333333333333,seul achat quelques années poêles anti adhérentes bien parvenues ouf cabossés elles n'étaient plus ronde j'avais vainement tenté d'appeler service client sans succés depuis cette mauvaise expérience n'ai plus jamais visité site plus grande satisfaction santé mentale attention consulter ventre privée nuit gravement santé 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3333333333333333,"lisez l'actualité avant d'achater vente privée fausses bonnes affaires quelq'un connait bien comment fonctionne vente internet croira vente privée site part promotions fous produits exceptionnels faut rater bain non cherchant peu  fausses bonne affaires promotion calcule partir d'un prix base vente privée augment d'abord prix avant promotion exemple téléphone vaut  euros vente privée prétend téléphone vaut  euros ensuite  qu'il vendu  euros pensiez affaire finalement non réflexe simple taper google reference produit vérifiér prix site origni surpris j'achètez , produits promotion dépassés attendiez vente privée venez nouvelles démarque non produits invendus forcément moins bonnes qualité service client client vente privée pense va bien jusqu qu'ait problème besoin contacter là bon courage pire service client existe copier coller messages automatique prennent gens  parainnage promettent offre parrainage déjà inintéressante  bon d'achat venez jamaisj'ai parrainé personne plusieurs achats sauf jamais reçu fameux bon d'achat contacte service client personnes incompétentes disent chose n'avez bon d'achat affiché compte.pour résumer - éviter vente privée- si accro vérifiez vrais prix produits avant d'acheter regarder d'autres sites promotion "
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.3,"resaisissez-vous  commandes non honorées moins  mois er lot  transat erreur prix € fdp compris // disant marchandise cassée perdu prétexte bon justifier l'annulation remboursé.éme commande // lot vêtements benetton  colis premier jamais expédié attente remise poste éme colis produit commande après coup fil m'annule commande rembourse uniquement produits premier colis manque .€ vente privée vie , peine récupérer.aller encore petit effort reste .€ rembourser l'heure d'aujourd'huiles interlocuteurs nul réponses avancent genre - service commercial - logistique - fournisseur m'en tape veux pognon point barre.et mails tissus mensonge balancés automatiquement surement système informatique lowcoast trop déçu mieux avant "
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.26666666666666666,vente privée vend produits qu'il livre jamais disant problème logistique stock fournisseur première commande gels douches axe  octobre non livrés remboursement acté  novembre effectif seulement  décembre après plusieurs relances sinon remboursaient retrouve début décembre mêmes produits re-commande là idem jamais livrés mêmes raisons problème logistique aujourd'hui galère encore être remboursé cerise gâteau produits nouveau vente aujourd'hui honteconclusion vp met vente produits qu'ils livreront jamais qu'ils rembourseront si insiste attendant l'argent prélevé suite travaille compte voleurs 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.26666666666666666,site chute libre quant fiabilité  commandes suite  problèmes /articles commandes payés non livrés plus stock malgré disant envoi introuvable./ commande livrée retard/ commande annulée vp articles manquants commande ventilo  novembre remboursement effectué fin décembre après nombreuses réclamations.j utilisé bon achat  € rendu .je viens encore relancer site jourhonteux 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.26666666666666666,achat d'un perforteur bosh w .j reçue w . 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.2,rejoins autres avis maintenant service client arrive répondre nuit we ; certainement service sous-traité hors france service client comprend demandes répond côté plaque suite pb gestion commande n'ai reçu codes pick up malgré plusieurs relances donne enfin codes cet ap ; sauf qu'une heure plus tôt reçois mail m'indiquer retour colis paraît souhaite informations emails contradictoires ; non n'est vrai veux juste signaler bande blaireaux font correctement job.je fais signalement direction départementale protection populations paris vais m'amuser quelques commandes n'irai chercher vp remboursera intégralement cela fera travailler 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.2,suite avis  décembre trois problèmes d'envoi vp cado vente privée brillé absence contact réaction vente privée satisfaction clients dernier soucis  mois aucun contact aucune réaction aucune excuse vp cado remboursés mois après cela arrive lorsque bénéficiaire activé sans prévenir remboursement constaté comptes bancaires constate malheureusement avis négatifs s'accumulent cette société concurrence bien plus réactive surtout écoute clients 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.2,acheté trottinette électrique euros trottinette fonctionne bout semaines appelle balance vendeur réponds .horrible perdu sous .n achetez .ce arnaqueurs 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.16666666666666669,"achat parure sous vêtements livrée bout semaine voire peu plus déception réception slip commandé tanga reçu appelle retour après plusieurs semaines indique raison retour invoquée bonne conséquent retiennent ,€ remboursement € photos reçu preuve inadmissible vol "
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.16666666666666669,depuis toutes années fidélité vente prive commande - -  semaines livrer long cette dernière commande datant début novembre colis arrivé point relais puis reparti sans explication demandé si souhaitais recevoir bout d mois répondu oui  semaine après dis colis endommagé va finalement renbourser janvier remboursement terminé tellement déçu vais inscrire site définitivement autour ferais pub méritez 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.5666666666666667,série litige remboursement commandé collants marque philippe matignon coloris « nude » ceux livrés correspondaient coloris retournés tels quels sans déballer ailleurs coloris indiqués emballages cognac playa etc aujourd hui apprends collant chaque série commandée vont être réexpédiés non remboursés correspondant conditions générales vente frais expédition non plus remboursés contact proposer valoir droits agit imprtntes fais question principe.le litige réglé après plusieurs appels partmerci avance retours 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.1,livraison cher délai non respectés actualisation dossier commande application erronée service client peu réactif incompétent inutile ....... 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.1,produit commandé vente privée d'une valeur plus  euros  colis contenait cet article n'en reçu  ème parti nature '' malgré enquête '' diligentée l'inspecteur columbo '' évidemment abouti bout d'un mois trop nombreuses demandes téléphoniques part concernant problème retour moitié d'article '' reste inutilisable n'ont concrètement abouti non plus dernières heurtées interlocuteurs trices m'empêchant m'exprimer malgré calme '' enregistrant demande '' n'est suivie d'aucun effet cela s'en aperçoit fil appels téléphoniques part aucune communication suivi totalement absent commande mail sms malgré demande sens final indifférence totale d'un problème coûté plus  euros m'amènera déposer plainte contre cette société n'est d'autre qu'une grosse arnaque laissez abuser application ventes privées '' fonctionne bien achat évidemment fera regretter assez rapidement manque lucidité tel mien amis fuyez commande n°vp 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.1,absolument tous mauvais.ème commande non honorée plus marquée expédiée préparée site anomalies stock suivi livraison.par contre quelle galère rembourser cela va bien moins vite payer 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.1,commandé plusieurs articles bébé malheureusement - délai  jours retard- erreur commande- produits non livrés.il convenu lors réclamation si n'étais livrés avant  décembre vente privée rembourserai commande n'ai reçu l'intégralité commande écrit mail sens plus bb arrivé prématurément  semaines dame niveau  psychologie inversée relisant mail écrit collègue pourtant claire allait sens dit qu'il s'agit d'une erreur n'est voulait comprendre collègue erreur malheureusement problème geste commercial propose  euros remboursement l'article non reçu ah bon remboursement l'article non reçu paraît dénué sens cette dame demandé l'adresse médiateur cette dernière répond  ème niveau vu niveau sens propre figuré faudrait créer ème mettrai réclamation sous pile puis perdrez temps m'écrire mails '' voilà service vente privée toilettes n'en voudrait 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.06666666666666668,fuyez perte première commande puis erreur nouvelle moitié commandé remboursements vraiment long éternité débarrasser erreur.le pire service client monde  personnes seule comprends  mails réponse sert moitié salle bain moche erreur couloir gêne après mois mails téléphone heureusement  euros bon d'achat grand foutage gu 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.03333333333333333,vente-privee nuls toute ligne- qualité produit faible produits électriques électroniques déficients fonctionnent pas- qualité service nulle délais livraison rarement tenus ; absence fiabilité exemple lors livraison domicile livreur présente heures convenues prévient impossible joindre service livraison savoir si livreur juste retard plus service envoi suite e courriel indiquant présente totalement faux aucune réponse pertinente service client suite contact mail via facebook font envoyer réponses type répondent demandes questions posées 
1,1,0,0,0,0.06993006993006994,1,0,0,0.6666666666666856,0.0,0.03333333333333333,erreurs erreurs erreurs produits mauvaise qualité arnaques bons d'achat plut^t remboursement paie bon d'achat  débite cb explique bug informatique grave pourrez passer bon d'achat prochaine commande vente privée seul site pus erreurs plus oblige acheter service client l'étranger opérateurs moquent responsable vente connait qu'une phrase n'est possible 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.9999999999999999,nouvelle déçue vente privée service client cliente régulière depuis deux ans commandé deux deux deux erreurs première manquait abas jour lampe ; réponse service client « plus faut acheter côté retourner commande » deuxième paire chaussure reçue  place  ; réponse service client « faut retourner paire contre remboursement » devant déception leurs explique lors deux dernières commandes deux erreurs ; réponse service client « deux erreurs deux ans va » euuuh non deux erreurs deux commande va si deux ans fini vente privée 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.9999999999999999,mécontente erreur voucher séjour disney er  janvier mentionne  personnes payé  rectification disant impossible depuis signalement  h responsable censé appeler attendant faut tél disney assurer attendent bien  personnes part demain appel tjs voucher rectifié irrespectueux clientèle espère devoir repayer place entrées hôtel incapacité 
2,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.9666666666666667,vente privée ok vaut coup sincèrement payer € livraison abuser plus être livré  semaines plus tard efforts prix livraison ainsi délais vraimentça démotive commander 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.9333333333333333,voleurs première n'honorent commandes debitent comptes bancaires défaut stock remboursent 
3,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.9,délais livraison bien trop long loupé noel 
2,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.9,produits attractifs intéressants service client vente-privée laisse désirer leurs commandes mal emballées malgré produits fragiles vaisselle alimentation arrivent cassées.premier retour service client m'indique remboursement quelques jours plus tard mauvaise surprise voir reçois moitié.plusieurs appels dit reste paiement arrive  mois après n'est poudre yeux vente-privée tient parole rembourse dommages endurés colis.a eviter 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.8666666666666667,peu recommandable reçu moitié commande deuxième partie disparu trois semaines attends remboursement vain voleurs juste bons travailler argent compte 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.8666666666666667,acheté manteau annonce écrit livraison avant noël '' prévu entre   décembre nickel offrir noël jour aucune livraison peut être  super merci vp grâce maman cadeau sous sapin pffff 
4,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.8333333333333334,n'ai bonnes expérience commandant vente privée cependant remarqué site gonfle prix certain produits l'impression plus grosse économie faut méfié certaine ventes comparer autre sites 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7666666666666667,dommage peux sélectionner  étoile avis société prompte débiter montant carte bleue dès mois novembre beaucoup moins envoyer jeux société commandés noël  jeux commandés  seul reçu deuxième jeu existe-il mystère mystère aussi remboursement obligée courir acheter jeu remplacement magasin autre dire c'était premier dernier achat auprès ventes privées 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7666666666666667,colis marqué livré jamais reçu vente privée doit revoir choix concernant livreurs livrent colis commandés clients effet si s'en réfère mauvais commentaires site passerait l'avenir commander site tant problème résolu .comment expliquer qu'un livreur dit livré colis exact temps fêtes risque voler commandes facile dire colis livré qu'il jamais reçu client cette mésaventure arrivée commande passée depuis  decembre livreur marque livré '' aujourdhui  decembre  faux merci vente privée diligenter sanctionner tels procédés inacceptables 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7,produit commandé  novembre zero nouvelle appel part  décembre entendre commande annulée pb stock zéro nouvelle zéro produit blouson & pantalon pluie moto après  mois / attente monde amazon veut loin luvraison lendemain service client geste commercial approprié niveau simplement 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7,bonjour j'attends canapé depuis  novembre l'ai acheté  octobre deux rdv non honorés part transporteur sans pris contact jour congé pris .un appel d'un responsable vente privée j'attends depuis début décembre après appel cet après midi mettent nouveau commentaire livraison effectuée plus tard  janvier  mois après paiement canapé plus prévu invités fêtes fin d'année assis terre 😔 triste service aucun suivi 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7,déception commandé produit beauté lait corps shampoing via commande diadermine reçu moi retard commande loin d'être complète pack  lait € j'en rencois  vendu grande surface € arnaque complet après appelée service apres vente doit renvoyer pauvre produit être remboursée aucun geste commercial grosse grosse perte temps 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7,produits défectueux difficulté remboursement 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7,bonjour j'écris cet avis viens d'appeler vente privée savoir où commande siège auto cybex bébé devait arriver entre   décembre  vient d'apprendre commande n'arrivera jamais suite problème stock trouve inadmissible qu'un site vente privée puisse erreurs celle ci prévenir clients appelé entendre vais sale pub partout autour nulles loin rivaliser ceux dessus 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.7,bon trois dernières commandes deux perdues .la dernière commande fin novembre expédiée  décembre perdue depuis.oui ventes privées peut être sauf choix moyen livraison payant après malheureux conseillers téléphoniques retranchent derrière  semaines délai l'enquête fasse auprès poste demande d'ailleurs pourquoi règlement confine tablettes loi jamais empêché d'avoir résultat colis perdu/volé acheminement n'ai jamais vu enquête aboutir - bien sûr délai  semaines court non après dépassement délai lorsque l'enquête déclenchée demande client auquel poste déjà répondu colis pu être localisé faut retourner vers l'expéditeur '' .bref aucun intérêt prix justifiant aucun cas risque perte deux trois j'attends remboursement ferme compte définitivement 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6666666666666666,terminé dernière commande attendent associations consommateurs fermer seul mot encontre escrocs etiquette marque présumée emballage plastique carton déchiré vive france honnêtes gens doivent payer gros bonnets laisse sans sourciller 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6666666666666666,commandé meuble devait m'être livré devant moi.l'endroit livraison modifié sans avis dois maintenant aller récupérer colis  kg  km domicile  ans.les ramasseurs dattes '' servent livreur relais colis d'une malhonnêteté d'une incompétence rares.je n'ai problèmes livraison cette société cette année.ils déconfiture conseille d'éviter achats 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6666666666666666,lamentable produits d'exception commandés - depuis longtemps - noël gros chapon  magrets canards fermiers  rôtis porc noir ibérique garantis livrés entre   décembre grâce envoi chronopost € n'ont simplement expédiés ventes privées sait pourquoi après premier appel part promesse non tenue d'un rappel rapide dois téléphoner nouveau confirmation cette situation.plus jamais prendrai tel risque commandant ventes privées 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6666666666666666,commande vente privee remis main propre livrer gardienne jeter hall l'immeuble finilalite articles manquant colis jamais recu jour vente privee encaisser soucis rembourser genes occasionner plus personnes malgrer documents demander envoyer cela inabmissible part d'un grand groupe conseil recours 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6333333333333333,commande  // annoncée livraison // après premiere annonce retard // demande l'annulation commande réponse fais suite demande annulation concernant commande wood design by tomasucci.votre colis cours préparation transmis demande annulation expédition equipe logistique néanmoins stade préparation possible expédition lieu.rassurez-vous tiendrons bien entendu informée suivi demande délai  jours cas où colis expédié proposerons solution plus adaptée.je remercie patience reste disponible toute information complémentaire.bien sincèrement entonservice relations membres reçois deux jours plus tard annonce retard  janvier  supposée attendre encore cette date être remboursée site devrait prendre exemple d'autres ama '' lesquels honnêteté prendre immédiatement compte demandes d'annulation procèdent remboursement foulée d'autant plus logique honnête parce peux obtenir cette livraison demande annulation cette commande 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6333333333333333,si regardez avis comprendrez vaut mieux passer chemin illico shopping ailleurs débit ultra rapide livraison arrive mieux  jours après malheur adresser service client dit vont ouvrir enquête mdr cas mail yaye seynabou pseudo service client honte ecrire cela clients envoyé mails  reprises répond jamais bref commandez plutôt zalando zalando privee top 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6333333333333333,site utilise fréquemment vraiment baissé qualité service client incompétent délais plus limite annulations ventes incessantes bref désinstalle application vais concentrer concurrent beaucoup plus sérieux 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6,cela deux commande effectuée vente-privee.com annulée deux appris parce envoyé message infos suivi jamais service client pris initiative informer trouve limite surtout agit commande plus € argent débité vite seulement deux mois après commande apprends jamais livrée dernière commande chaussures mellow yellow donne nouvelle date livraison retardée voyant venir écris apprends réponse final livrée va rembourser meilleurs délais  jours après attends vais € dédommagement grand seigneur grande générosité mécontente manque professionnalisme manque respect envers client 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6,"publicité mensongère achat d'un forfait free mobile .€/mois vie facture bien écrit qu'au bout d'un an forfait passera ,€ sav free suite affirmé faute venait d'eux.j'ai contacté venteprivée aucune réponse sans quoi cela m'étonne vue avis.inadmissible "
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6,extrêmement déçu // commandé paire chaussure devait être livré entre // // // reçois sms part mondial relais société s'occupe transport dit colis pu être livré point relais saturé sans accord mondial relais change point relais mal fréquenté donne rdv // // n'ayant reçu décide d'appeler mondial relais m'explique colis encore redirigé point relais choisi soin aussi saturé après m'avoir raccrocher nez rappel mondial relais m'explique n'êtes seul faits commandes j'appel vente privée explications vente privée m'explique qu'une enquête cours depuis // qu'elle d'autre information j'explique l'opératrice aussi mené enquête donné explications vraiment l'une pires expériences d'achat n°commande vp  
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6,gros soucis vente center parc suite problème médical demandé report certificat médecin séjour disant voyais soucis rajouter l'argent si séjour plus cher autre date marché report possible conseillé demande d'annulation officiel joignant certficat final remboursé taxe séjour perdu plus  euros honte vigilent dit d'un côté center parcs l'autre sens vente privée dit patienter ca plus d'un mois demi passe envie dire chaque semaine relance tel apres reçois mail disant patienter  jours  jours 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6,vp depuis longtemps praticité première alerte l'année dernière délais traitement non livraison dingues finalement remboursé après petite période d'attente relance prudemment rebelote colis perdu prestataire colissimo arrive là devient succulent demande enquête colissimo retrouver colis réponse h plus tard effectivement perdu j'en fais part vp réponse diligentaons enquête  jours voir si colis vraiment perdu énormes bref clôture dès litige réglé 
3,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6,globalement satisfaite site attention bannir achat montre sav désastreux genre produit temps réparation inacceptable sous garantie surtout remboursement envisager ..... 
3,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.6,bonjour tous toutes fidèle cliente vp plutôt satisfaite leurs produits service clientèle constate depuis plusieurs mois forte dégradation commandes non honorées totalité spécialement pr leurs ventes « prix cassés « monday mood wednesday mood colis perdus transats erreur coloris pompon plus tard samedi lampe design dont seule moitié livrée abat jour diffuseur verre pied lampe ni tt dispositif va manifestement colis manque souligné autres participants forum aucune solution pr chercher réparer erreur uniquement « désolés gêne occasionnée renvoi colis aucun effort cas lampe faudrait contacter fournisseur réclamer partie manquante entreprise grossi service commercial clientèle retour suit qualité clients maintenant traités désinvolture choume 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.5666666666666667,service client déplorable incompétent commande passées  seule finalement livrée disant perdues toutes autres.ils envoient sans cesse mail type navré comprends mécontentement n'avons aucune solution apporter merci compréhension '' qualité service digne celle centre impôts savoir médiocrecomment telle entreprise peut autant mépriser clients ailleurs ventes annoncées semblent être bidons juste attirer puisque livraisons assurées.le seule objectif gonfler trésorerie  h prélever  jours rembourser.stop l'arnaque 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.5666666666666667,extrêmement déçu sav vente-privée jamais soucis jusqu présent dernière commande colis soucis lors livraison cela  semaines qu'ils attente retour colis sans pouvoir donner plus d'informations comment possible perdre colis pendant  semaines passe temps téléphone sav délocalisé sais quel pays rend fou répéter mêmes choses chaque appel grace n'aurai cadeau noël copine génial bref déconseille vivement d'avoir problèmes vente-privée sav n'est vraiment hauteur 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.5666666666666667,aucun respect clients wc livré cassé demande d'appeler sav constructeur obtenir remplacement refuse dit qu'un transporteur va venir reprendre produit  semaines plus tard nouvelles j'ouvre litige paypal donne raison remboursent partie prix payé depuis compte vente privés suspendu menace poursuites maintenant produit renvoyé depuis plus  semaines puisque déplacé jusqu l'entrepôt transporteur.inadmissible site fuir absolument 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.5666666666666667,acheter mobilier font croire meubles arrivés site attente expédition cela pouvez-plus annuler commande ensuite paiement bien encaissé attendez attendez attendez reports livraison incessants dernier retour va paut-être procéder remboursement offrir bon  euros fuyez 
1,1,0,0,0,0.06993006993006994,1,0,0,0.5,0.9999999999999999,0.5666666666666667,déçue n'avais jamais aucun soucis suffit d'une commande livrée depuis / rend point retrait / m.annonce qu.elle n.est là lundi suivant j.appelle plateforme relais colis dit colis livré ailleurs faute place réception relai choisit soucis reste ville m.y rend lendemain sauf personne retournée matin tous colis qu.elle n.était censée recevoir puisque impossible scanner suite soucis dépôts plaintes vols préférait plus donner colis n.étaient censés arriver point retrait depuis j.attends aucun suivi ligne sauf « colis mal dirigé délai livraison plus long » deux mails vp via rubrique d.aide aucun retour impossible tel relais colis créteil idem croire qu.ils blacklisté numéro j.appelle j.ai message dit « cette boite messagerie pleine merci rappeler ultérieurement » sauf jours rappelle ultérieurement espère simplement colis retourné remboursée sans problème noël approche vais devoir autre achat 
